display_name,brand,model,reference_number,reference_key,search_text,market_price_usd,market_price_source,market_price_updated_at,shop_sources,source_count,data_quality,notes,updated_at
Rolex Daytona 116520,Rolex,Daytona,116520,116520,ROLEX DAYTONA 116520 116520 ROLEX DAYTONA 116520 AUTOMATIC STEEL 40 MM FAIR,27872,webscrapped_watch_dataset_median,2026-09-04,Chrono24 dataset,736,high,Manual verified example,2026-09-04
TAG Heuer Aquaracer 300M WAY211C.BA0928,TAG Heuer,Aquaracer 300M,WAY211C.BA0928,WAY211CBA0928,TAG HEUER AQUARACER 300M WAY211C BA0928 WAY211CBA0928 TAG HEUER AQUARACER 300M WAY211C BA0928 STEEL 41 MM,2324,webscrapped_watch_dataset_median,2026-09-04,Chrono24 dataset,2,low,Median price from open historical/active listings dataset; not live appraisal.,2026-09-04
TAG Heuer Aquaracer 300M WBD2111.BA0928,TAG Heuer,Aquaracer 300M,WBD2111.BA0928,WBD2111BA0928,TAG HEUER AQUARACER 300M WBD2111 BA0928 WBD2111BA0928 TAG HEUER AQUARACER 300M WBD2111 BA0928 STEEL 41 MM,1353,webscrapped_watch_dataset_median,2026-09-04,Chrono24 dataset,2,low,Median price from open historical/active listings dataset; not live appraisal.,2026-09-04
TAG Heuer Aquaracer 300M WBD2113.BA0928,TAG Heuer,Aquaracer 300M,WBD2113.BA0928,WBD2113BA0928,TAG HEUER AQUARACER 300M WBD2113 BA0928 WBD2113BA0928 TAG HEUER AQUARACER 300M WBD2113 BA0928 STEEL 41 MM,1729,webscrapped_watch_dataset_median,2026-09-04,Chrono24 dataset,2,low,Median price from open historical/active listings dataset; not live appraisal.,2026-09-04
TAG Heuer Aquaracer 500M CAJ2180.FT6023,TAG Heuer,Aquaracer 500M,CAJ2180.FT6023,CAJ2180FT6023,TAG HEUER AQUARACER 500M CAJ2180 FT6023 CAJ2180FT6023 TAG HEUER AQUARACER 500M CAJ2180 FT6023 44 MM,2500,webscrapped_watch_dataset_median,2026-09-04,Chrono24 dataset,2,low,Median price from open historical/active listings dataset; not live appraisal.,2026-09-04
TAG Heuer Aquaracer 500M CAK2110,TAG Heuer,Aquaracer 500M,CAK2110,CAK2110,TAG HEUER AQUARACER 500M CAK2110 CAK2110 TAG HEUER AQUARACER 500M CAK2110 43 5 MM,2406,webscrapped_watch_dataset_median,2026-09-04,Chrono24 dataset,2,low,Median price from open historical/active listings dataset; not live appraisal.,2026-09-04
TAG Heuer Aquaracer 500M CAK2111,TAG Heuer,Aquaracer 500M,CAK2111,CAK2111,TAG HEUER AQUARACER 500M CAK2111 CAK2111 TAG HEUER AQUARACER 500M CAK2111 43 MM,2375,webscrapped_watch_dataset_median,2026-09-04,Chrono24 dataset,2,low,Median price from open historical/active listings dataset; not live appraisal.,2026-09-04
TAG Heuer Aquaracer 500M WAJ1112.BA0870,TAG Heuer,Aquaracer 500M,WAJ1112.BA0870,WAJ1112BA0870,TAG HEUER AQUARACER 500M WAJ1112 BA0870 WAJ1112BA0870 TAG HEUER AQUARACER 500M WAJ1112 BA0870 43 MM,1098,webscrapped_watch_dataset_median,2026-09-04,Chrono24 dataset,2,low,Median price from open historical/active listings dataset; not live appraisal.,2026-09-04
TAG Heuer Aquaracer 500M WAJ2111.FT6015,TAG Heuer,Aquaracer 500M,WAJ2111.FT6015,WAJ2111FT6015,TAG HEUER AQUARACER 500M WAJ2111 FT6015 WAJ2111FT6015 TAG HEUER AQUARACER 500M WAJ2111 FT6015 STEEL 43 MM,2242,webscrapped_watch_dataset_median,2026-09-04,Chrono24 dataset,2,low,Median price from open historical/active listings dataset; not live appraisal.,2026-09-04
TAG Heuer Aquaracer 500M WAJ2112,TAG Heuer,Aquaracer 500M,WAJ2112,WAJ2112,TAG HEUER AQUARACER 500M WAJ2112 WAJ2112 TAG HEUER AQUARACER 500M WAJ2112,1022,webscrapped_watch_dataset_median,2026-09-04,Chrono24 dataset,2,low,Median price from open historical/active listings dataset; not live appraisal.,2026-09-04
TAG Heuer Aquaracer 500M WAJ2112.BA0870,TAG Heuer,Aquaracer 500M,WAJ2112.BA0870,WAJ2112BA0870,TAG HEUER AQUARACER 500M WAJ2112 BA0870 WAJ2112BA0870 TAG HEUER AQUARACER 500M WAJ2112 BA0870 43 MM,2041,webscrapped_watch_dataset_median,2026-09-04,Chrono24 dataset,2,low,Median price from open historical/active listings dataset; not live appraisal.,2026-09-04
TAG Heuer Aquaracer 500M WAJ2119.FT6015,TAG Heuer,Aquaracer 500M,WAJ2119.FT6015,WAJ2119FT6015,TAG HEUER AQUARACER 500M WAJ2119 FT6015 WAJ2119FT6015 TAG HEUER AQUARACER 500M WAJ2119 FT6015 43 MM,1250,webscrapped_watch_dataset_median,2026-09-04,Chrono24 dataset,2,low,Median price from open historical/active listings dataset; not live appraisal.,2026-09-04
TAG Heuer Aquaracer 500M WAJ2150,TAG Heuer,Aquaracer 500M,WAJ2150,WAJ2150,TAG HEUER AQUARACER 500M WAJ2150 WAJ2150 TAG HEUER AQUARACER 500M WAJ2150 STEEL 43 X 215 MM,2680,webscrapped_watch_dataset_median,2026-09-04,Chrono24 dataset,2,low,Median price from open historical/active listings dataset; not live appraisal.,2026-09-04
TAG Heuer Aquaracer 500M WAJ2150.FT6015,TAG Heuer,Aquaracer 500M,WAJ2150.FT6015,WAJ2150FT6015,TAG HEUER AQUARACER 500M WAJ2150 FT6015 WAJ2150FT6015 TAG HEUER AQUARACER 500M WAJ2150 FT6015 43 MM,2998,webscrapped_watch_dataset_median,2026-09-04,Chrono24 dataset,2,low,Median price from open historical/active listings dataset; not live appraisal.,2026-09-04
TAG Heuer Aquaracer 500M WAJ2180.FT6015,TAG Heuer,Aquaracer 500M,WAJ2180.FT6015,WAJ2180FT6015,TAG HEUER AQUARACER 500M WAJ2180 FT6015 WAJ2180FT6015 TAG HEUER AQUARACER 500M WAJ2180 FT6015 43 MM,1515,webscrapped_watch_dataset_median,2026-09-04,Chrono24 dataset,2,low,Median price from open historical/active listings dataset; not live appraisal.,2026-09-04
TAG Heuer Aquaracer 500M WAK2110,TAG Heuer,Aquaracer 500M,WAK2110,WAK2110,TAG HEUER AQUARACER 500M WAK2110 WAK2110 TAG HEUER AQUARACER 500M WAK2110 STEEL 43 MM,1057,webscrapped_watch_dataset_median,2026-09-04,Chrono24 dataset,2,low,Median price from open historical/active listings dataset; not live appraisal.,2026-09-04
TAG Heuer Aquaracer 500M WAK2111,TAG Heuer,Aquaracer 500M,WAK2111,WAK2111,TAG HEUER AQUARACER 500M WAK2111 WAK2111 TAG HEUER AQUARACER 500M WAK2111 STEEL 42 MM,1062,webscrapped_watch_dataset_median,2026-09-04,Chrono24 dataset,2,low,Median price from open historical/active listings dataset; not live appraisal.,2026-09-04
TAG Heuer Aquaracer 500M WAK2120,TAG Heuer,Aquaracer 500M,WAK2120,WAK2120,TAG HEUER AQUARACER 500M WAK2120 WAK2120 TAG HEUER AQUARACER 500M WAK2120 41 MM,2076,webscrapped_watch_dataset_median,2026-09-04,Chrono24 dataset,2,low,Median price from open historical/active listings dataset; not live appraisal.,2026-09-04
TAG Heuer Aquaracer 500M WAK2180.FT6027,TAG Heuer,Aquaracer 500M,WAK2180.FT6027,WAK2180FT6027,TAG HEUER AQUARACER 500M WAK2180 FT6027 WAK2180FT6027 TAG HEUER AQUARACER 500M WAK2180 FT6027 41 MM,2741,webscrapped_watch_dataset_median,2026-09-04,Chrono24 dataset,2,low,Median price from open historical/active listings dataset; not live appraisal.,2026-09-04
TAG Heuer Aquaracer CAF5010.BA0815,TAG Heuer,Aquaracer,CAF5010.BA0815,CAF5010BA0815,TAG HEUER AQUARACER CAF5010 BA0815 CAF5010BA0815 TAG HEUER AQUARACER CAF5010 BA0815 STEEL 44 MM,1308,webscrapped_watch_dataset_median,2026-09-04,Chrono24 dataset,2,low,Median price from open historical/active listings dataset; not live appraisal.,2026-09-04
TAG Heuer Aquaracer CAF5011,TAG Heuer,Aquaracer,CAF5011,CAF5011,TAG HEUER AQUARACER CAF5011 CAF5011 TAG HEUER AQUARACER CAF5011 STEEL 45 MM,1074,webscrapped_watch_dataset_median,2026-09-04,Chrono24 dataset,2,low,Median price from open historical/active listings dataset; not live appraisal.,2026-09-04
TAG Heuer Aquaracer CAP2120.BB0834,TAG Heuer,Aquaracer,CAP2120.BB0834,CAP2120BB0834,TAG HEUER AQUARACER CAP2120 BB0834 CAP2120BB0834 TAG HEUER AQUARACER CAP2120 BB0834 GOLD STEEL,2000,webscrapped_watch_dataset_median,2026-09-04,Chrono24 dataset,2,low,Median price from open historical/active listings dataset; not live appraisal.,2026-09-04
TAG Heuer Aquaracer Lady WAF1311,TAG Heuer,Aquaracer Lady,WAF1311,WAF1311,TAG HEUER AQUARACER LADY WAF1311 WAF1311 TAG HEUER AQUARACER LADY WAF1311 STEEL 31 MM,883,webscrapped_watch_dataset_median,2026-09-04,Chrono24 dataset,2,low,Median price from open historical/active listings dataset; not live appraisal.,2026-09-04
TAG Heuer Aquaracer Lady WAF1311.BA0817,TAG Heuer,Aquaracer Lady,WAF1311.BA0817,WAF1311BA0817,TAG HEUER AQUARACER LADY WAF1311 BA0817 WAF1311BA0817 TAG HEUER AQUARACER LADY WAF1311 BA0817 STEEL 32 MM,1700,webscrapped_watch_dataset_median,2026-09-04,Chrono24 dataset,2,low,Median price from open historical/active listings dataset; not live appraisal.,2026-09-04
TAG Heuer Aquaracer Lady WAF1313.BA0819,TAG Heuer,Aquaracer Lady,WAF1313.BA0819,WAF1313BA0819,TAG HEUER AQUARACER LADY WAF1313 BA0819 WAF1313BA0819 TAG HEUER AQUARACER LADY WAF1313 BA0819 STEEL 32 MM,2505,webscrapped_watch_dataset_median,2026-09-04,Chrono24 dataset,2,low,Median price from open historical/active listings dataset; not live appraisal.,2026-09-04
TAG Heuer Aquaracer Lady WAF1320.BB0820,TAG Heuer,Aquaracer Lady,WAF1320.BB0820,WAF1320BB0820,TAG HEUER AQUARACER LADY WAF1320 BB0820 WAF1320BB0820 TAG HEUER AQUARACER LADY WAF1320 BB0820 GOLD STEEL,2156,webscrapped_watch_dataset_median,2026-09-04,Chrono24 dataset,2,low,Median price from open historical/active listings dataset; not live appraisal.,2026-09-04
TAG Heuer Aquaracer Lady WAF1410.BA0823,TAG Heuer,Aquaracer Lady,WAF1410.BA0823,WAF1410BA0823,TAG HEUER AQUARACER LADY WAF1410 BA0823 WAF1410BA0823 TAG HEUER AQUARACER LADY WAF1410 BA0823 28 MM,862,webscrapped_watch_dataset_median,2026-09-04,Chrono24 dataset,2,low,Median price from open historical/active listings dataset; not live appraisal.,2026-09-04
TAG Heuer Aquaracer Lady WAF1412,TAG Heuer,Aquaracer Lady,WAF1412,WAF1412,TAG HEUER AQUARACER LADY WAF1412 WAF1412 TAG HEUER AQUARACER LADY WAF1412 27 MM,1044,webscrapped_watch_dataset_median,2026-09-04,Chrono24 dataset,2,low,Median price from open historical/active listings dataset; not live appraisal.,2026-09-04
TAG Heuer Aquaracer Lady WAF1414,TAG Heuer,Aquaracer Lady,WAF1414,WAF1414,TAG HEUER AQUARACER LADY WAF1414 WAF1414 TAG HEUER AQUARACER LADY WAF1414 STEEL 27 MM,640,webscrapped_watch_dataset_median,2026-09-04,Chrono24 dataset,2,low,Median price from open historical/active listings dataset; not live appraisal.,2026-09-04
TAG Heuer Aquaracer Lady WAF1414.BA0812,TAG Heuer,Aquaracer Lady,WAF1414.BA0812,WAF1414BA0812,TAG HEUER AQUARACER LADY WAF1414 BA0812 WAF1414BA0812 TAG HEUER AQUARACER LADY WAF1414 BA0812 26 MM,924,webscrapped_watch_dataset_median,2026-09-04,Chrono24 dataset,2,low,Median price from open historical/active listings dataset; not live appraisal.,2026-09-04
TAG Heuer Aquaracer Lady WAF1415.BA0824,TAG Heuer,Aquaracer Lady,WAF1415.BA0824,WAF1415BA0824,TAG HEUER AQUARACER LADY WAF1415 BA0824 WAF1415BA0824 TAG HEUER AQUARACER LADY WAF1415 BA0824 27 MM,1277,webscrapped_watch_dataset_median,2026-09-04,Chrono24 dataset,2,low,Median price from open historical/active listings dataset; not live appraisal.,2026-09-04
TAG Heuer Aquaracer Lady WAF1416,TAG Heuer,Aquaracer Lady,WAF1416,WAF1416,TAG HEUER AQUARACER LADY WAF1416 WAF1416 TAG HEUER AQUARACER LADY WAF1416 STEEL 27 MM,2084,webscrapped_watch_dataset_median,2026-09-04,Chrono24 dataset,2,low,Median price from open historical/active listings dataset; not live appraisal.,2026-09-04
TAG Heuer Aquaracer Lady WAF1418,TAG Heuer,Aquaracer Lady,WAF1418,WAF1418,TAG HEUER AQUARACER LADY WAF1418 WAF1418 TAG HEUER AQUARACER LADY WAF1418 STEEL 27 MM,626,webscrapped_watch_dataset_median,2026-09-04,Chrono24 dataset,2,low,Median price from open historical/active listings dataset; not live appraisal.,2026-09-04
TAG Heuer Aquaracer Lady WAF141G,TAG Heuer,Aquaracer Lady,WAF141G,WAF141G,TAG HEUER AQUARACER LADY WAF141G WAF141G TAG HEUER AQUARACER LADY WAF141G 28 MM,1245,webscrapped_watch_dataset_median,2026-09-04,Chrono24 dataset,2,low,Median price from open historical/active listings dataset; not live appraisal.,2026-09-04
TAG Heuer Aquaracer Lady WAF1425.BB0825,TAG Heuer,Aquaracer Lady,WAF1425.BB0825,WAF1425BB0825,TAG HEUER AQUARACER LADY WAF1425 BB0825 WAF1425BB0825 TAG HEUER AQUARACER LADY WAF1425 BB0825 STEEL 27 MM,1108,webscrapped_watch_dataset_median,2026-09-04,Chrono24 dataset,2,low,Median price from open historical/active listings dataset; not live appraisal.,2026-09-04
TAG Heuer Aquaracer Lady WAF1450.BB0825,TAG Heuer,Aquaracer Lady,WAF1450.BB0825,WAF1450BB0825,TAG HEUER AQUARACER LADY WAF1450 BB0825 WAF1450BB0825 TAG HEUER AQUARACER LADY WAF1450 BB0825 27 MM,2652,webscrapped_watch_dataset_median,2026-09-04,Chrono24 dataset,2,low,Median price from open historical/active listings dataset; not live appraisal.,2026-09-04
TAG Heuer Aquaracer Lady WAY1312.BA0915,TAG Heuer,Aquaracer Lady,WAY1312.BA0915,WAY1312BA0915,TAG HEUER AQUARACER LADY WAY1312 BA0915 WAY1312BA0915 TAG HEUER AQUARACER LADY WAY1312 BA0915 STEEL 32 MM,756,webscrapped_watch_dataset_median,2026-09-04,Chrono24 dataset,2,low,Median price from open historical/active listings dataset; not live appraisal.,2026-09-04
TAG Heuer Aquaracer Lady WAY1314.BA0915,TAG Heuer,Aquaracer Lady,WAY1314.BA0915,WAY1314BA0915,TAG HEUER AQUARACER LADY WAY1314 BA0915 WAY1314BA0915 TAG HEUER AQUARACER LADY WAY1314 BA0915 STEEL,2206,webscrapped_watch_dataset_median,2026-09-04,Chrono24 dataset,2,low,Median price from open historical/active listings dataset; not live appraisal.,2026-09-04
TAG Heuer Aquaracer Lady WAY131B.BA0914,TAG Heuer,Aquaracer Lady,WAY131B.BA0914,WAY131BBA0914,TAG HEUER AQUARACER LADY WAY131B BA0914 WAY131BBA0914 TAG HEUER AQUARACER LADY WAY131B BA0914 35 MM,1230,webscrapped_watch_dataset_median,2026-09-04,Chrono24 dataset,2,low,Median price from open historical/active listings dataset; not live appraisal.,2026-09-04
TAG Heuer Aquaracer Lady WAY131M.BA0748,TAG Heuer,Aquaracer Lady,WAY131M.BA0748,WAY131MBA0748,TAG HEUER AQUARACER LADY WAY131M BA0748 WAY131MBA0748 TAG HEUER AQUARACER LADY WAY131M BA0748 35 MM,1770,webscrapped_watch_dataset_median,2026-09-04,Chrono24 dataset,2,low,Median price from open historical/active listings dataset; not live appraisal.,2026-09-04
TAG Heuer Aquaracer Lady WAY131N.BA0748,TAG Heuer,Aquaracer Lady,WAY131N.BA0748,WAY131NBA0748,TAG HEUER AQUARACER LADY WAY131N BA0748 WAY131NBA0748 TAG HEUER AQUARACER LADY WAY131N BA0748 STEEL 35 MM,3772,webscrapped_watch_dataset_median,2026-09-04,Chrono24 dataset,2,low,Median price from open historical/active listings dataset; not live appraisal.,2026-09-04
TAG Heuer Aquaracer Lady WAY131S.BA0748,TAG Heuer,Aquaracer Lady,WAY131S.BA0748,WAY131SBA0748,TAG HEUER AQUARACER LADY WAY131S BA0748 WAY131SBA0748 TAG HEUER AQUARACER LADY WAY131S BA0748 STEEL 35 MM,1696,webscrapped_watch_dataset_median,2026-09-04,Chrono24 dataset,2,low,Median price from open historical/active listings dataset; not live appraisal.,2026-09-04
TAG Heuer Aquaracer Lady WAY1321.BH0743,TAG Heuer,Aquaracer Lady,WAY1321.BH0743,WAY1321BH0743,TAG HEUER AQUARACER LADY WAY1321 BH0743 WAY1321BH0743 TAG HEUER AQUARACER LADY WAY1321 BH0743 35 MM,2449,webscrapped_watch_dataset_median,2026-09-04,Chrono24 dataset,2,low,Median price from open historical/active listings dataset; not live appraisal.,2026-09-04
TAG Heuer Aquaracer Lady WAY1351.BD0917,TAG Heuer,Aquaracer Lady,WAY1351.BD0917,WAY1351BD0917,TAG HEUER AQUARACER LADY WAY1351 BD0917 WAY1351BD0917 TAG HEUER AQUARACER LADY WAY1351 BD0917 GOLD STEEL 32 MM,3441,webscrapped_watch_dataset_median,2026-09-04,Chrono24 dataset,2,low,Median price from open historical/active listings dataset; not live appraisal.,2026-09-04
TAG Heuer Aquaracer Lady WAY1451.BD0922,TAG Heuer,Aquaracer Lady,WAY1451.BD0922,WAY1451BD0922,TAG HEUER AQUARACER LADY WAY1451 BD0922 WAY1451BD0922 TAG HEUER AQUARACER LADY WAY1451 BD0922 GOLD STEEL 27 MM,1474,webscrapped_watch_dataset_median,2026-09-04,Chrono24 dataset,2,low,Median price from open historical/active listings dataset; not live appraisal.,2026-09-04
TAG Heuer Aquaracer Lady WBD1311.BA0740,TAG Heuer,Aquaracer Lady,WBD1311.BA0740,WBD1311BA0740,TAG HEUER AQUARACER LADY WBD1311 BA0740 WBD1311BA0740 TAG HEUER AQUARACER LADY WBD1311 BA0740 STEEL,1324,webscrapped_watch_dataset_median,2026-09-04,Chrono24 dataset,2,low,Median price from open historical/active listings dataset; not live appraisal.,2026-09-04
TAG Heuer Aquaracer Lady WBD131C.BA0748,TAG Heuer,Aquaracer Lady,WBD131C.BA0748,WBD131CBA0748,TAG HEUER AQUARACER LADY WBD131C BA0748 WBD131CBA0748 TAG HEUER AQUARACER LADY WBD131C BA0748 STEEL 35 MM,4766,webscrapped_watch_dataset_median,2026-09-04,Chrono24 dataset,2,low,Median price from open historical/active listings dataset; not live appraisal.,2026-09-04
TAG Heuer Aquaracer Lady WBD1410.BA0741,TAG Heuer,Aquaracer Lady,WBD1410.BA0741,WBD1410BA0741,TAG HEUER AQUARACER LADY WBD1410 BA0741 WBD1410BA0741 TAG HEUER AQUARACER LADY WBD1410 BA0741 STEEL 27 MM,1757,webscrapped_watch_dataset_median,2026-09-04,Chrono24 dataset,2,low,Median price from open historical/active listings dataset; not live appraisal.,2026-09-04
TAG Heuer Aquaracer Lady WBD2311.BA0740,TAG Heuer,Aquaracer Lady,WBD2311.BA0740,WBD2311BA0740,TAG HEUER AQUARACER LADY WBD2311 BA0740 WBD2311BA0740 TAG HEUER AQUARACER LADY WBD2311 BA0740 STEEL 32 MM,2632,webscrapped_watch_dataset_median,2026-09-04,Chrono24 dataset,2,low,Median price from open historical/active listings dataset; not live appraisal.,2026-09-04
TAG Heuer Aquaracer Lady WBD2313.BA0740,TAG Heuer,Aquaracer Lady,WBD2313.BA0740,WBD2313BA0740,TAG HEUER AQUARACER LADY WBD2313 BA0740 WBD2313BA0740 TAG HEUER AQUARACER LADY WBD2313 BA0740 STEEL 32 MM,2726,webscrapped_watch_dataset_median,2026-09-04,Chrono24 dataset,2,low,Median price from open historical/active listings dataset; not live appraisal.,2026-09-04
TAG Heuer Aquaracer WAY101A,TAG Heuer,Aquaracer,WAY101A,WAY101A,TAG HEUER AQUARACER WAY101A WAY101A TAG HEUER AQUARACER WAY101A STEEL 44 MM,861,webscrapped_watch_dataset_median,2026-09-04,Chrono24 dataset,2,low,Median price from open historical/active listings dataset; not live appraisal.,2026-09-04
TAG Heuer Aquaracer WBP208C.FT6201,TAG Heuer,Aquaracer,WBP208C.FT6201,WBP208CFT6201,TAG HEUER AQUARACER WBP208C FT6201 WBP208CFT6201 TAG HEUER AQUARACER WBP208C FT6201 STEEL 43 MM,3809,webscrapped_watch_dataset_median,2026-09-04,Chrono24 dataset,2,low,Median price from open historical/active listings dataset; not live appraisal.,2026-09-04
TAG Heuer Aquaracer WBP2410.BA0622,TAG Heuer,Aquaracer,WBP2410.BA0622,WBP2410BA0622,TAG HEUER AQUARACER WBP2410 BA0622 WBP2410BA0622 TAG HEUER AQUARACER WBP2410 BA0622 STEEL 30 MM,2974,webscrapped_watch_dataset_median,2026-09-04,Chrono24 dataset,2,low,Median price from open historical/active listings dataset; not live appraisal.,2026-09-04
TAG Heuer Aquis Date 0140077634135-0782409PEB,TAG Heuer,Aquis Date,0140077634135-0782409PEB,01400776341350782409PEB,TAG HEUER AQUIS DATE 0140077634135 0782409PEB 01400776341350782409PEB TAG HEUER AQUIS DATE 0140077634135 0782409PEB 43 5 MM,2374,webscrapped_watch_dataset_median,2026-09-04,Chrono24 dataset,2,low,Median price from open historical/active listings dataset; not live appraisal.,2026-09-04
TAG Heuer Aquis Date 0140077694157-0782209PEB,TAG Heuer,Aquis Date,0140077694157-0782209PEB,01400776941570782209PEB,TAG HEUER AQUIS DATE 0140077694157 0782209PEB 01400776941570782209PEB TAG HEUER AQUIS DATE 0140077694157 0782209PEB 41 5 MM,2985,webscrapped_watch_dataset_median,2026-09-04,Chrono24 dataset,2,low,Median price from open historical/active listings dataset; not live appraisal.,2026-09-04
TAG Heuer Autavia CY2110.BA0775,TAG Heuer,Autavia,CY2110.BA0775,CY2110BA0775,TAG HEUER AUTAVIA CY2110 BA0775 CY2110BA0775 TAG HEUER AUTAVIA CY2110 BA0775 STEEL 43 MM,2359,webscrapped_watch_dataset_median,2026-09-04,Chrono24 dataset,2,low,Median price from open historical/active listings dataset; not live appraisal.,2026-09-04
TAG Heuer Autavia CY2111.BA0775,TAG Heuer,Autavia,CY2111.BA0775,CY2111BA0775,TAG HEUER AUTAVIA CY2111 BA0775 CY2111BA0775 TAG HEUER AUTAVIA CY2111 BA0775 STEEL 43 MM,2082,webscrapped_watch_dataset_median,2026-09-04,Chrono24 dataset,2,low,Median price from open historical/active listings dataset; not live appraisal.,2026-09-04
TAG Heuer Big Crown ProPilot 0140077787153-0772001TLC,TAG Heuer,Big Crown ProPilot,0140077787153-0772001TLC,01400777871530772001TLC,TAG HEUER BIG CROWN PROPILOT 0140077787153 0772001TLC 01400777871530772001TLC TAG HEUER BIG CROWN PROPILOT 0140077787153 0772001TLC TITANIUM 39 MM,3835,webscrapped_watch_dataset_median,2026-09-04,Chrono24 dataset,2,low,Median price from open historical/active listings dataset; not live appraisal.,2026-09-04
TAG Heuer Big Crown ProPilot 0140077787157-SET,TAG Heuer,Big Crown ProPilot,0140077787157-SET,0140077787157SET,TAG HEUER BIG CROWN PROPILOT 0140077787157 SET 0140077787157SET TAG HEUER BIG CROWN PROPILOT 0140077787157 SET 39 MM,3982,webscrapped_watch_dataset_median,2026-09-04,Chrono24 dataset,2,low,Median price from open historical/active listings dataset; not live appraisal.,2026-09-04
TAG Heuer CAC111B,TAG Heuer,,CAC111B,CAC111B,TAG HEUER CAC111B CAC111B TAG HEUER CAC111B 43 MM,1170,webscrapped_watch_dataset_median,2026-09-04,Chrono24 dataset,2,low,Median price from open historical/active listings dataset; not live appraisal.,2026-09-04
